ID: CF3	Date: 2018-06-18 18:53:41	Runs: 10
=================================================================================================================
Run: 0
Iter	Gbest	AvrFit	Diver	ETime	
0	-159.8101	-1533.6228	1.0000	2485.2138
1	-159.8101	-1491.1402	1.0000	3957.1683
2	-159.8101	-1442.9736	1.0000	5477.2484
3	-159.8101	-1350.6839	1.0000	6789.1519
4	-159.8101	-1342.0979	1.0000	8076.5066
5	-159.8101	-1301.7342	0.9978	9378.8483
6	-159.8101	-1248.1940	0.9993	10565.3236
7	-159.8101	-1233.8858	1.0000	11910.5358
8	-123.4125	-1137.8652	0.9992	13186.9390
9	-123.4125	-1160.4672	1.0000	14391.7024
10	-123.4125	-1134.8251	0.9989	15730.1691
11	-51.0898	-1064.1066	0.9982	17429.2204
12	-51.0898	-1074.6263	0.9973	20336.1952
13	-51.0898	-1016.8103	0.9964	21704.0038
14	-51.0898	-1046.4931	0.9957	23081.0692
15	-51.0898	-1005.1960	0.9975	24429.9781
16	-26.5538	-969.5409	0.9978	25636.8353
17	-2.1518	-925.4933	0.9990	27244.2293
18	-2.1518	-933.1960	0.9985	28639.6313
19	-2.1518	-888.9315	0.9982	29987.0832
20	-2.1518	-874.9186	0.9979	31264.0829
21	-2.1518	-864.7739	0.9958	32505.3401
22	-2.1518	-868.1377	0.9966	33782.1944
23	-2.1518	-834.9905	0.9964	35000.3626
24	-2.1518	-815.3632	0.9950	36315.5224
25	-2.1518	-812.1078	0.9947	37955.8136
26	-2.1518	-750.1644	0.9951	39598.1290
27	-2.1518	-781.6742	0.9949	41931.6697
28	-2.1518	-740.2146	0.9959	44844.7409
29	-2.1518	-723.5340	0.9983	48121.3665
30	-2.1518	-692.3060	0.9992	51741.4792
31	-2.1518	-725.0353	0.9979	55803.0658
32	-0.1709	-723.8142	0.9990	59049.5882
33	-0.1709	-697.9257	0.9995	62238.7967
34	-0.1709	-712.9365	0.9991	65774.2746
35	-0.1709	-666.3815	0.9970	68690.0287
36	-0.1709	-685.0737	0.9981	72348.2754
37	-0.1709	-664.0912	0.9980	75910.6133
38	-0.1709	-634.0098	0.9971	78519.9502
39	-0.1709	-640.3172	0.9971	81301.3418
40	-0.1709	-632.1651	0.9960	85030.1728
41	-0.1709	-657.8271	0.9966	89088.7322
42	-0.1709	-641.1582	0.9965	91818.9068
43	-0.1709	-632.1752	0.9954	94306.8635
44	-0.1709	-638.5108	0.9958	97136.0111
45	-0.1709	-596.6498	0.9960	99769.6624
46	-0.1709	-591.4191	0.9968	102165.8921
47	-0.1709	-604.1034	0.9980	104794.0817
48	-0.1709	-591.9082	0.9959	108075.5689
49	-0.1709	-593.3616	0.9964	110961.4172
50	-0.1709	-587.5672	0.9991	113615.8562
51	-0.0830	-579.1788	0.9995	116117.6846
52	-0.0830	-587.0706	0.9987	118553.2486
53	-0.0830	-553.3655	0.9986	120942.0536
54	-0.0830	-537.0469	0.9975	123464.3083
