ID: CF4	Date: 2018-09-27 21:29:42	Runs: 3
=================================================================================================================
Run: 0
Iter	Gbest	AvrFit	Diver	ETime	
0	-1114.6867	-1469.4794	0.0000	357.7604
1	-1070.7631	-1422.9548	0.0000	548.9540
2	-914.1526	-1377.0992	0.0000	742.3065
3	-914.1526	-1320.2665	0.0000	933.8100
4	-914.1526	-1309.4758	0.0000	1130.1944
5	-576.5258	-1244.4377	0.0000	1320.6902
6	-576.5258	-1213.1316	0.0000	1520.4604
7	-576.5258	-1201.0869	0.0000	1720.2756
8	-576.5258	-1159.0307	0.0000	1918.3033
9	-567.2964	-1116.1285	0.0000	2123.1873
10	-562.0211	-1083.8520	0.0000	2317.7557
11	-462.7526	-1065.4186	0.0000	2506.5181
12	-441.8079	-1016.1293	0.0000	2697.1464
13	-376.6046	-1011.9571	0.0000	2889.9999
14	-376.6046	-998.4169	0.0000	3079.6208
15	-376.6046	-959.1507	0.0000	3272.4242
16	-376.6046	-941.4195	0.0000	3464.6022
17	-376.6046	-914.9044	0.0000	3656.5716
18	-321.6909	-879.9081	0.0000	3855.7208
19	-321.6909	-865.5713	0.0000	4055.6459
20	-321.6909	-853.5451	0.0000	4256.2706
21	-321.6909	-836.0275	0.0000	4457.3183
22	-321.2969	-794.5831	0.0000	4666.6653
23	-321.2969	-794.8174	0.0000	4867.2593
24	-321.2969	-762.4383	0.0000	5061.0104
25	-321.2969	-746.6748	0.0000	5253.4180
26	-321.2969	-723.5151	0.0000	5442.8573
27	-321.2969	-702.7329	0.0000	5634.7883
28	-276.6129	-674.1156	0.0000	5828.8898
29	-244.2346	-661.1059	0.0000	6078.8980
30	-244.2346	-658.2462	0.0000	6278.9977
31	-244.2346	-639.1584	0.0000	6483.3672
32	-244.2346	-615.1262	0.0000	6678.1385
33	-244.2346	-590.0899	0.0000	6869.5676
34	-232.9540	-570.5513	0.0000	7060.1988
35	-213.2596	-564.0032	0.0000	7250.8926
36	-213.2596	-559.5542	0.0000	7446.7292
37	-173.1901	-533.2448	0.0000	7639.9746
38	-173.1901	-516.5307	0.0000	7876.1690
39	-173.1901	-512.8296	0.0000	8073.4506
40	-173.1175	-490.1520	0.0000	8265.4557
41	-159.8662	-486.7445	0.0000	8463.0744
42	-159.8662	-499.8843	0.0000	8662.6136
43	-159.8662	-472.8706	0.0000	8856.7219
44	-159.8662	-475.6458	0.0000	9048.9810
45	-134.0294	-460.3994	0.0000	9238.6062
46	-134.0294	-463.1851	0.0000	9429.7712
47	-107.3517	-437.1334	0.0000	9621.8648
48	-91.5465	-421.6662	0.0000	9811.4026
49	-75.9546	-429.9085	0.0000	10001.6463
50	-75.9546	-415.6499	0.0000	10189.8983
51	-75.9546	-418.0364	0.0000	10385.8626
52	-75.9546	-387.6129	0.0000	10580.1826
53	-59.4598	-401.2406	0.0000	10772.7706
54	-59.4598	-395.6884	0.0000	10961.7414
55	-59.4598	-380.2267	0.0000	11162.6439
56	-59.4598	-358.1542	0.0000	11353.0922
57	-59.4598	-369.8136	0.0000	11547.2982
58	-59.4598	-365.8494	0.0000	11742.9252
59	-42.9196	-350.6604	0.0000	11931.7832
60	-42.9196	-342.7794	0.0000	12125.2136
61	-42.9196	-341.1396	0.0000	12313.2784
62	-42.9196	-340.8071	0.0000	12504.5688
63	-42.9196	-326.6620	0.0000	12694.3932
64	-42.9196	-321.0540	0.0000	12887.0001
65	-42.9196	-329.4385	0.0000	13077.8267
66	-42.9196	-312.3479	0.0000	13269.5141
67	-42.9196	-296.7130	0.0000	13472.9607
68	-42.9196	-307.6554	0.0000	13666.9464
69	-42.9196	-304.4915	0.0000	13859.2691
70	-42.9196	-287.1424	0.0000	14047.3313
71	-42.9196	-280.2813	0.0000	14237.2162
72	-40.5724	-303.1743	0.0000	14426.5933
73	-40.5724	-285.7152	0.0000	14613.6367
74	-40.5724	-284.2623	0.0000	14803.5932
75	-40.5724	-278.8201	0.0000	14990.7765
76	-33.7811	-271.5441	0.0000	15181.2315
77	-33.7811	-257.5018	0.0000	15370.1921
78	-33.7811	-251.2540	0.0000	15559.2785
79	-33.7811	-246.1539	0.0000	15748.3943
80	-33.7811	-238.8670	0.0000	15936.3959
81	-33.6084	-243.0094	0.0000	16123.7886
82	-29.4791	-258.6442	0.0000	16332.2480
83	-29.4791	-236.4195	0.0000	16543.5145
84	-29.4791	-233.6929	0.0000	16765.8098
85	-29.4791	-234.4864	0.0000	16963.4869
86	-29.4791	-239.4213	0.0000	17155.6396
87	-29.4791	-228.4591	0.0000	17351.7022
88	-26.7232	-211.7862	0.0000	17550.4005
89	-26.7232	-213.3681	0.0000	17748.2693
90	-26.1453	-202.3094	0.0000	17940.8605
91	-26.1453	-202.2217	0.0000	18134.6145
92	-26.1453	-195.5060	0.0000	18345.2191
93	-26.1453	-196.1563	0.0000	18534.7207
94	-25.7666	-202.2992	0.0000	18727.3211
95	-25.7666	-191.8083	0.0000	18939.3039
96	-25.5202	-191.0039	0.0000	19144.1028
97	-23.0507	-195.4325	0.0000	19339.4582
98	-23.0507	-182.5437	0.0000	19527.4322
99	-23.0507	-193.4042	0.0000	19726.7931
100	-23.0507	-173.4237	0.0000	19923.6100
101	-21.4450	-175.7965	0.0000	20121.5281
102	-19.8145	-176.2428	0.0000	20345.7952
103	-19.8145	-173.8803	0.0000	20539.8421
104	-19.8145	-169.6235	0.0000	20737.0167
105	-19.7581	-169.6666	0.0000	20944.9227
106	-19.7581	-164.1448	0.0000	21148.0212
107	-18.1301	-169.0287	0.0000	21343.6687
108	-18.1301	-165.0619	0.0000	21537.7882
109	-16.6383	-156.3177	0.0000	21726.1312
110	-16.6383	-164.3176	0.0000	21916.2767
111	-15.5756	-150.3311	0.0000	22108.8059
112	-14.6050	-149.6724	0.0000	22300.3051
113	-14.6050	-142.7517	0.0000	22489.0525
114	-13.6397	-144.6034	0.0000	22689.4095
115	-13.6397	-151.5349	0.0000	22879.6599
116	-13.6397	-149.3994	0.0000	23085.7105
117	-13.6397	-136.7968	0.0000	23284.2350
118	-12.6273	-136.7607	0.0000	23491.7076
119	-12.6273	-139.7165	0.0000	23700.7599
120	-12.6273	-132.3127	0.0000	23903.0190
121	-12.6273	-129.2615	0.0000	24106.7474
122	-12.6273	-136.2937	0.0000	24298.4452
123	-12.6273	-122.3283	0.0000	24487.9675
124	-12.6247	-128.9655	0.0000	24679.4829
125	-12.1356	-123.9603	0.0000	24878.9845
126	-12.1356	-122.4599	0.0000	25084.9347
127	-12.1356	-121.6032	0.0000	25297.5268
128	-12.1356	-118.9015	0.0000	25520.4360
129	-12.1356	-120.9743	0.0000	25725.8608
130	-12.0013	-121.3950	0.0000	25928.7181
131	-12.0013	-121.3092	0.0000	26134.7985
132	-11.9769	-117.6404	0.0000	26343.1747
133	-11.9104	-112.5592	0.0000	26541.6548
134	-11.9104	-112.1782	0.0000	26737.0815
135	-11.7954	-111.6931	0.0000	26955.6119
136	-11.5603	-110.8903	0.0000	27159.1496
137	-11.3184	-110.4484	0.0000	27347.7609
138	-11.3184	-107.6212	0.0000	27540.8363
139	-11.3184	-112.6479	0.0000	27732.1296
140	-11.3184	-102.9354	0.0000	27922.5233
141	-11.3184	-107.9865	0.0000	28111.9518
142	-11.3184	-100.6229	0.0000	28302.1228
143	-11.3184	-95.6806	0.0000	28490.9949
144	-11.3184	-104.5221	0.0000	28690.9652
145	-11.3184	-98.5215	0.0000	28900.4476
146	-11.3184	-94.5255	0.0000	29145.3297
