ID: CF3	Date: 2019-08-26 18:54:11	Runs: 10
=================================================================================================================
Run: 0
Iter	Gbest	AvrFit	Diver	ETime	
0	-26.4804	-1181.6274	1.0000	0.1760
1	-26.4804	-1086.2960	1.0000	0.3087
2	-26.4804	-1034.8303	1.0000	0.4401
3	-14.2687	-988.8169	0.9995	0.5719
4	-14.2687	-975.2383	0.9994	0.7028
5	-12.1686	-890.0183	0.9967	0.8350
6	-0.1570	-874.6480	0.9962	0.9662
7	-0.1570	-877.5245	0.9984	1.0959
8	-0.1570	-870.7293	0.9990	1.2270
9	-0.1570	-807.3296	0.9996	1.3585
10	-0.1570	-796.7480	0.9989	1.4897
11	-0.1570	-774.1419	0.9989	1.6200
12	-0.1570	-765.5951	0.9992	1.7503
13	-0.1570	-756.2180	1.0000	1.8848
14	-0.1570	-727.2512	0.9907	2.0229
15	-0.1570	-762.8157	0.9827	2.1529
16	-0.1570	-733.1359	0.9806	2.2841
17	-0.1570	-745.5976	0.9802	2.4162
18	-0.1570	-740.9904	0.9789	2.5457
19	-0.0355	-699.3819	0.9803	2.6747
20	-0.0355	-664.3176	0.9764	2.8033
21	-0.0355	-695.4741	0.9775	2.9321
22	-0.0355	-701.7151	0.9752	3.0604
23	-0.0355	-689.4173	0.9795	3.1900
24	-0.0355	-675.1193	0.9847	3.3184
25	-0.0355	-704.7394	0.9752	3.4468
26	-0.0355	-712.9174	0.9762	3.5760
27	-0.0355	-737.1307	0.9755	3.7051
28	-0.0355	-729.9501	0.9722	3.8335
29	-0.0355	-706.8101	0.9682	3.9677
30	-0.0355	-722.7782	0.9671	4.0979
31	-0.0355	-723.1055	0.9634	4.2388
32	-0.0355	-730.7309	0.9634	4.3694
33	-0.0355	-692.1384	0.9527	4.4991
34	-0.0355	-756.3598	0.9489	4.6295
35	-0.0355	-747.2268	0.9561	4.7627
36	-0.0355	-742.3090	0.9557	4.8953
37	-0.0355	-707.5581	0.9567	5.0270
38	-0.0355	-777.9194	0.9569	5.1619
39	-0.0355	-756.1510	0.9569	5.2914
40	-0.0338	-764.4180	0.9587	5.4217
