ID: shubert	Date: 2018-06-20 01:33:16	Runs: 3
=================================================================================================================
Run: 0
Iter	Gbest	AvrFit	Diver	ETime	
0	743.7750	86.0658	0.0000	4093.0443
1	842.0624	84.3872	0.0000	7066.9947
2	1023.2938	90.1864	0.0000	9666.1313
3	1023.2938	126.0491	0.0000	11954.1566
4	1023.2938	150.7096	0.0000	14060.6952
5	2101.4108	157.0823	0.0000	16163.3103
6	2101.4108	172.1198	0.0000	18082.2532
7	2101.4108	211.0469	0.0000	19976.8369
8	2101.4108	199.7467	0.0000	21945.3413
9	2101.4108	226.9625	0.0000	23954.7470
10	2101.4108	264.6599	0.0000	26363.4698
11	2101.4108	277.3352	0.0000	28756.5639
12	2101.4108	301.0756	0.0000	30878.5224
13	2101.4108	265.4359	0.0000	32940.7322
14	2101.4108	314.8421	0.0000	34854.7962
15	2437.2200	359.3565	0.0000	36852.9572
16	2437.2200	373.4505	0.0000	38976.0857
17	2437.2200	357.7346	0.0000	40988.1680
18	2493.8122	347.8818	0.0000	42904.1567
19	2493.8122	429.0246	0.0000	44840.9772
20	2493.8122	441.5448	0.0000	46907.9010
21	2493.8122	445.5075	0.0000	48947.8922
22	2585.3115	458.3171	0.0000	50827.9610
23	2585.3115	417.1529	0.0000	52728.0025
24	2585.3115	499.1697	0.0000	54806.3300
25	2585.3115	453.0802	0.0000	56851.8510
26	2585.3115	499.2170	0.0000	58700.8042
27	2585.3115	496.6244	0.0000	60553.8921
28	2585.3115	533.3636	0.0000	62590.2443
29	2585.3115	569.5285	0.0000	64624.6684
30	2585.3115	572.3874	0.0000	66498.2262
31	2624.7475	651.2970	0.0000	68316.6771
32	2624.7475	692.3892	0.0000	70392.0658
33	2624.7475	722.9251	0.0000	72459.2719
34	2624.7475	609.9712	0.0000	74307.0645
35	2624.7475	734.1603	0.0000	76109.6857
36	2625.6288	621.9430	0.0000	78152.5834
37	2625.6288	699.8173	0.0000	80181.7453
38	2625.6288	706.0910	0.0000	82054.5015
39	2625.6288	680.9193	0.0000	83897.2917
